"","spp","CommonName","Source","PrimerNote","Country","Site","lat","lon","stockid","CollectionYear","NumMarkers","MarkerName","CrossSpp","n","Repeat","He","Hese","file","maxlength","fecundity","fecundity_mean","reproductionmode","fertilization","class","order","family","genus","species","maturityage","adultlifespan","generationtime"
"436","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","Sabine Lake","29.89007"," -93.84670",NA,""," 1","SOC243","1.00"," 41.0"," 3.000000","0.46000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"437","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","Sabine Lake","29.89007"," -93.84670",NA,""," 1","SOC412","1.00"," 41.0"," 2.000000","0.42000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"438","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","Sabine Lake","29.89007"," -93.84670",NA,""," 1","SOC415","1.00"," 41.0"," 2.000000","0.93000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"439","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","Sabine Lake","29.89007"," -93.84670",NA,""," 1","SOC432","1.00"," 41.0"," 2.000000","0.73000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"440","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","Sabine Lake","29.89007"," -93.84670",NA,""," 1","SOC50","1.00"," 41.0"," 2.000000","0.59000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"441","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","San Antonio Bay","28.27717"," -96.71207",NA,""," 1","SOC12","1.00","119.0"," 2.000000","0.49000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"442","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","San Antonio Bay","28.27717"," -96.71207",NA,""," 1","SOC243","1.00","119.0"," 3.000000","0.52000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"443","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","San Antonio Bay","28.27717"," -96.71207",NA,""," 1","SOC412","1.00","119.0"," 2.000000","0.45000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"444","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","San Antonio Bay","28.27717"," -96.71207",NA,""," 1","SOC415","1.00","119.0"," 2.000000","0.91000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"445","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","San Antonio Bay","28.27717"," -96.71207",NA,""," 1","SOC432","1.00","119.0"," 2.000000","0.73000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"446","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","San Antonio Bay","28.27717"," -96.71207",NA,""," 1","SOC50","1.00","119.0"," 2.000000","0.59000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"447","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","Upper Laguna Madre","27.45832"," -97.34047",NA,""," 1","SOC12","1.00"," 41.0"," 2.000000","0.51000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"448","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","Upper Laguna Madre","27.45832"," -97.34047",NA,""," 1","SOC243","1.00"," 41.0"," 3.000000","0.49000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"449","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","Upper Laguna Madre","27.45832"," -97.34047",NA,""," 1","SOC412","1.00"," 41.0"," 2.000000","0.23000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"450","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","Upper Laguna Madre","27.45832"," -97.34047",NA,""," 1","SOC415","1.00"," 41.0"," 2.000000","0.92000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"451","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","Upper Laguna Madre","27.45832"," -97.34047",NA,""," 1","SOC432","1.00"," 41.0"," 2.000000","0.76000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"452","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","Upper Laguna Madre","27.45832"," -97.34047",NA,""," 1","SOC50","1.00"," 41.0"," 2.000000","0.61000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"453","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","West Matagorda","28.47050"," -96.40926",NA,""," 1","SOC12","1.00"," 78.0"," 2.000000","0.55000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"454","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","West Matagorda","28.47050"," -96.40926",NA,""," 1","SOC243","1.00"," 78.0"," 3.000000","0.43000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"455","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","West Matagorda","28.47050"," -96.40926",NA,""," 1","SOC412","1.00"," 78.0"," 2.000000","0.36000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"456","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","West Matagorda","28.47050"," -96.40926",NA,""," 1","SOC415","1.00"," 78.0"," 2.000000","0.92000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"457","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","West Matagorda","28.47050"," -96.40926",NA,""," 1","SOC432","1.00"," 78.0"," 2.000000","0.73000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"458","Cynoscion nebulosus","Spotted weakfish","Anderson & Karel 2010 Fish Aq J","0","USA","West Matagorda","28.47050"," -96.40926",NA,""," 1","SOC50","1.00"," 78.0"," 2.000000","0.55000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"459","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc140","1.00"," 29.0"," 4.000000","0.03400000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"460","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc243","1.00"," 29.0"," 3.000000","0.53300000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"461","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc402","1.00"," 29.0"," 2.000000","0.61800000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"462","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc407","1.00"," 30.0"," 2.000000","0.03300000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"463","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc409","1.00"," 26.0"," 2.000000","0.52600000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"464","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc410","1.00"," 27.0"," 2.000000","0.07300000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"465","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc412","1.00"," 30.0"," 2.000000","0.38200000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"466","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc415","1.00"," 30.0"," 2.000000","0.91100000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"467","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc416","1.00"," 30.0"," 2.000000","0.90900000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"468","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc417","1.00"," 15.0"," 2.000000","0.71300000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"469","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc418","1.00"," 29.0"," 2.000000","0.26700000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"470","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc419","1.00"," 26.0"," 2.000000","0.85800000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"471","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc423","1.00"," 30.0"," 2.000000","0.42000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"472","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc426","1.00"," 30.0"," 2.000000","0.87600000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"473","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc431","1.00"," 30.0"," 2.000000","0.64800000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"474","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc432","1.00"," 29.0"," 2.000000","0.72700000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"475","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc434","1.00"," 28.0"," 2.000000","0.69500000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"476","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc439","1.00"," 30.0"," 2.000000","0.43700000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"477","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc11","1.00"," 21.0"," 2.000000","0.33100000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"478","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc133Saillant","1.00"," 27.0"," 3.000000","0.59200000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"479","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc44","1.00"," 25.0"," 2.000000","0.04000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"480","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc508","1.00"," 15.0"," 4.000000","0.94300000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"481","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc50Saillant","1.00"," 25.0"," 2.000000","0.58600000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"482","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc510","1.00"," 18.0"," 4.000000","0.47000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"483","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc516","1.00"," 23.0"," 2.000000","0.50700000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"484","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc522","1.00"," 29.0"," 2.000000","0.57200000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"485","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc525","1.00"," 30.0"," 2.000000","0.03300000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"486","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc527","1.00"," 27.0"," 2.000000","0.14000000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
"487","Cynoscion nebulosus","Spotted weakfish","Renshaw et al. 2009 N Am J Aqua","1","USA","Lower Laguna Madre, TX","26.30942"," -97.26082",NA,""," 1","Soc532","1.00"," 22.0"," 2.000000","0.86700000",NA,"ppdat","100.0","c(NA, 511859, 2882172)","1697015.50","dioecism","external","Teleostei","Perciformes","Sciaenidae","Cynoscion","nebulosus"," 3.6208009","14.929867","2.885571e+03"
