"","spp","CommonName","Source","PrimerNote","Country","Site","lat","lon","stockid","CollectionYear","NumMarkers","MarkerName","CrossSpp","n","Repeat","He","Hese","file","maxlength","fecundity","fecundity_mean","reproductiveseasonlength","fertilization","reproductionmode"
"1299","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Alabama","29.7624","-87.8267",NA,"2004-2005","1","Lca22","1","32","2","0.672","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1300","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Alabama","29.7624","-87.8267",NA,"2004-2005","1","Prs240","1","32","2","0.524","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1301","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Alabama","29.7624","-87.8267",NA,"2004-2005","1","Prs248","1","32","2","0.92","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1302","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Alabama","29.7624","-87.8267",NA,"2004-2005","1","Prs260","1","32","2","0.245","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1303","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Alabama","29.7624","-87.8267",NA,"2004-2005","1","Prs275","1","32","2","0.121","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1304","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Alabama","29.7624","-87.8267",NA,"2004-2005","1","Prs303","1","32","2","0.758","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1305","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Alabama","29.7624","-87.8267",NA,"2004-2005","1","Prs328","1","32","2","0.452","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1306","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Alabama","29.7624","-87.8267",NA,"2004-2005","1","Prs333","1","32","2","0.844","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1307","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Alabama","29.7624","-87.8267",NA,"2004-2005","1","Ra1","1","32","2","0.636","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1308","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Alabama","29.7624","-87.8267",NA,"2004-2005","1","Ra2","1","32","2","0.678","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1309","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Alabama","29.7624","-87.8267",NA,"2004-2005","1","Ra4","1","32","2","0.82","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1310","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Alabama","29.7624","-87.8267",NA,"2004-2005","1","Ra6","1","31","2","0.426","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1311","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Alabama","29.7624","-87.8267",NA,"2004-2005","1","Ra7","1","32","2","0.544","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1312","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Aransas","27.975","-97.4851",NA,"2004-2005","1","Lca20","1","31","2","0.776","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1313","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Aransas","27.975","-97.4851",NA,"2004-2005","1","Lca22","1","31","2","0.524","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1314","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Aransas","27.975","-97.4851",NA,"2004-2005","1","Prs240","1","31","2","0.531","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1315","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Aransas","27.975","-97.4851",NA,"2004-2005","1","Prs248","1","31","2","0.924","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1316","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Aransas","27.975","-97.4851",NA,"2004-2005","1","Prs260","1","31","2","0.317","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1317","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Aransas","27.975","-97.4851",NA,"2004-2005","1","Prs275","1","31","2","0.064","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1318","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Aransas","27.975","-97.4851",NA,"2004-2005","1","Prs303","1","31","2","0.753","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1319","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Aransas","27.975","-97.4851",NA,"2004-2005","1","Prs328","1","31","2","0.395","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1320","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Aransas","27.975","-97.4851",NA,"2004-2005","1","Prs333","1","31","2","0.837","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1321","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Aransas","27.975","-97.4851",NA,"2004-2005","1","Ra2","1","31","2","0.627","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1322","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Aransas","27.975","-97.4851",NA,"2004-2005","1","Ra1","1","31","2","0.752","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1323","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Aransas","27.975","-97.4851",NA,"2004-2005","1","Ra4","1","31","2","0.781","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1324","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Aransas","27.975","-97.4851",NA,"2004-2005","1","Ra6","1","31","2","0.318","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1325","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Aransas","27.975","-97.4851",NA,"2004-2005","1","Ra7","1","31","2","0.581","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1326","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","East Florida","27.7715","-79.0587",NA,"2004-2005","1","Prs303","1","24","2","0.715","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1327","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","East Florida","27.7715","-79.0587",NA,"2004-2005","1","Prs275","1","24","2","0.196","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1328","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","East Florida","27.7715","-79.0587",NA,"2004-2005","1","Lca20","1","24","2","0.746","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1329","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","East Florida","27.7715","-79.0587",NA,"2004-2005","1","Prs328","1","24","2","0.652","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1330","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","East Florida","27.7715","-79.0587",NA,"2004-2005","1","Prs333","1","24","2","0.838","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1331","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","East Florida","27.7715","-79.0587",NA,"2004-2005","1","Ra1","1","24","2","0.771","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1332","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","East Florida","27.7715","-79.0587",NA,"2004-2005","1","Ra4","1","24","2","0.784","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1333","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","East Florida","27.7715","-79.0587",NA,"2004-2005","1","Ra7","1","24","2","0.541","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1334","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","East Florida","27.7715","-79.0587",NA,"2004-2005","1","Lca22","1","24","2","0.765","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1335","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","East Florida","27.7715","-79.0587",NA,"2004-2005","1","Ra2","1","24","2","0.669","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1336","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","East Florida","27.7715","-79.0587",NA,"2004-2005","1","Ra6","1","24","2","0.444","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1337","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","East Florida","27.7715","-79.0587",NA,"2004-2005","1","Prs240","1","24","2","0.709","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1338","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","East Florida","27.7715","-79.0587",NA,"2004-2005","1","Prs248","1","24","2","0.951","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1339","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","East Florida","27.7715","-79.0587",NA,"2004-2005","1","Prs260","1","24","2","0.082","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1340","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Florida Keys","25.0792","-80.7984",NA,"2004-2005","1","Lca20","1","17","2","0.836","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1341","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Florida Keys","25.0792","-80.7984",NA,"2004-2005","1","Lca22","1","17","2","0.715","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1342","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Florida Keys","25.0792","-80.7984",NA,"2004-2005","1","Prs240","1","17","2","0.616","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1343","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Florida Keys","25.0792","-80.7984",NA,"2004-2005","1","Prs248","1","17","2","0.932","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1344","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Florida Keys","25.0792","-80.7984",NA,"2004-2005","1","Ra6","1","17","2","0.447","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1345","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Florida Keys","25.0792","-80.7984",NA,"2004-2005","1","Ra4","1","17","2","0.79","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1346","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Florida Keys","25.0792","-80.7984",NA,"2004-2005","1","Ra7","1","17","2","0.614","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1347","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Florida Keys","25.0792","-80.7984",NA,"2004-2005","1","Prs260","1","17","2","0.268","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1348","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Florida Keys","25.0792","-80.7984",NA,"2004-2005","1","Prs303","1","17","2","0.682","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1349","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Florida Keys","25.0792","-80.7984",NA,"2004-2005","1","Prs275","1","17","2","0.169","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1350","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Florida Keys","25.0792","-80.7984",NA,"2004-2005","1","Prs328","1","17","2","0.678","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1351","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Florida Keys","25.0792","-80.7984",NA,"2004-2005","1","Prs333","1","17","2","0.917","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1352","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Florida Keys","25.0792","-80.7984",NA,"2004-2005","1","Ra1","1","17","2","0.763","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1353","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Florida Keys","25.0792","-80.7984",NA,"2004-2005","1","Ra2","1","17","2","0.724","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1354","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Galveston","29.31","-94.8409",NA,"2004-2005","1","Prs333","1","32","2","0.826","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1355","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Galveston","29.31","-94.8409",NA,"2004-2005","1","Ra1","1","32","2","0.682","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1356","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Galveston","29.31","-94.8409",NA,"2004-2005","1","Ra2","1","32","2","0.561","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1357","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Galveston","29.31","-94.8409",NA,"2004-2005","1","Ra4","1","32","2","0.819","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1358","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Galveston","29.31","-94.8409",NA,"2004-2005","1","Ra6","1","32","2","0.615","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1359","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Galveston","29.31","-94.8409",NA,"2004-2005","1","Ra7","1","32","2","0.496","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1360","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Galveston","29.31","-94.8409",NA,"2004-2005","1","Prs328","1","32","2","0.41","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1361","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Galveston","29.31","-94.8409",NA,"2004-2005","1","Prs248","1","32","2","0.95","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1362","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Galveston","29.31","-94.8409",NA,"2004-2005","1","Prs260","1","32","2","0.031","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1363","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Galveston","29.31","-94.8409",NA,"2004-2005","1","Prs275","1","32","2","0.061","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1364","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Galveston","29.31","-94.8409",NA,"2004-2005","1","Prs303","1","32","2","0.73","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1365","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Galveston","29.31","-94.8409",NA,"2004-2005","1","Prs240","1","32","2","0.551","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1366","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Galveston","29.31","-94.8409",NA,"2004-2005","1","Lca22","1","32","2","0.639","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1367","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Louisiana","29.1742","-91.7832",NA,"2004-2005","1","Lca20","1","32","2","0.813","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1368","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Louisiana","29.1742","-91.7832",NA,"2004-2005","1","Lca22","1","32","2","0.647","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1369","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Louisiana","29.1742","-91.7832",NA,"2004-2005","1","Prs240","1","32","2","0.534","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1370","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Louisiana","29.1742","-91.7832",NA,"2004-2005","1","Prs248","1","32","2","0.928","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1371","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Louisiana","29.1742","-91.7832",NA,"2004-2005","1","Prs260","1","32","2","0.372","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1372","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Louisiana","29.1742","-91.7832",NA,"2004-2005","1","Prs275","1","32","2","0.176","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1373","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Louisiana","29.1742","-91.7832",NA,"2004-2005","1","Ra2","1","32","2","0.605","NA","ppdat","60","NA","NaN","NA","external","dioecism"
"1374","Lutjanus synagris","Lane snapper","Karlsson et al. 2009 Mar Bio","0","USA","Louisiana","29.1742","-91.7832",NA,"2004-2005","1","Prs303","1","32","2","0.76","NA","ppdat","60","NA","NaN","NA","external","dioecism"
